ligando,atomos_glue,tipos,pose_TDP43_v2,pose_TDP43,pose_SOD1,pose_FUS
CHEMBL4575199,4,CG0+G0,0,0,0,0
CHEMBL4575334,4,CG0+G0,0,0,0,0
CHEMBL4575339,4,CG0+G0,0,0,0,0
CHEMBL4575437,4,CG0+G0,0,0,0,0
CHEMBL4575450,4,CG0+G0,0,0,0,0
CHEMBL4575517,4,CG0+G0,0,0,0,0
CHEMBL4575530,4,CG0+G0,0,0,0,0
CHEMBL4575610,4,CG0+G0,0,0,0,0
CHEMBL4575708,4,CG0+G0,0,0,0,0
CHEMBL4575786,4,CG0+G0,0,0,0,0
CHEMBL4575787,4,CG0+G0,0,0,0,0
CHEMBL4575790,4,CG0+G0,0,0,0,0
CHEMBL4575809,4,CG0+G0,0,0,0,0
CHEMBL4575896,4,CG0+G0,0,0,0,0
CHEMBL4575948,4,CG0+G0,0,0,0,0
CHEMBL4575949,4,CG0+G0,0,0,0,0
CHEMBL4580633,4,CG0+G0,0,0,0,0
CHEMBL4580684,4,CG0+G0,0,0,0,0
CHEMBL4580688,4,CG0+G0,0,0,0,0
CHEMBL4580732,4,CG0+G0,0,0,0,0
CHEMBL4580738,4,CG0+G0,0,0,0,0
CHEMBL4580764,4,CG0+G0,0,0,0,0
CHEMBL4580765,4,CG0+G0,0,0,0,0
CHEMBL4580766,4,CG0+G0,0,0,0,0
CHEMBL4580771,4,CG0+G0,0,0,0,0
CHEMBL4580776,4,CG0+G0,0,0,0,0
CHEMBL4580782,4,CG0+G0,0,0,0,0
CHEMBL4580786,4,CG0+G0,0,0,0,0
CHEMBL4580814,4,CG0+G0,0,0,0,0
CHEMBL4580820,4,CG0+G0,0,0,0,0
CHEMBL4580851,4,CG0+G0,0,0,0,0
CHEMBL4580865,4,CG0+G0,0,0,0,0
CHEMBL4580873,4,CG0+G0,0,0,0,0
CHEMBL4580882,4,CG0+G0,0,0,0,0
CHEMBL4580890,4,CG0+G0,0,0,0,0
CHEMBL4580894,4,CG0+G0,0,0,0,0
CHEMBL4580983,4,CG0+G0,0,0,0,0
CHEMBL4581031,4,CG0+G0,0,0,0,0
CHEMBL4581083,4,CG0+G0,0,0,0,0
CHEMBL4581101,4,CG0+G0,0,0,0,0
CHEMBL4581105,4,CG0+G0,0,0,0,0
CHEMBL4581108,4,CG0+G0,0,0,0,0
CHEMBL4581149,4,CG0+G0,0,0,0,0
CHEMBL4581190,4,CG0+G0,0,0,0,0
CHEMBL4581215,4,CG0+G0,0,0,0,0
CHEMBL4581221,4,CG0+G0,0,0,0,0
CHEMBL4581229,4,CG0+G0,0,0,0,0
CHEMBL4581241,4,CG0+G0,0,0,0,0
CHEMBL4581305,4,CG0+G0,0,0,0,0
CHEMBL4581343,4,CG0+G0,0,0,0,0
CHEMBL4581346,4,CG0+G0,0,0,0,0
CHEMBL4581359,4,CG0+G0,0,0,0,0
CHEMBL4581396,4,CG0+G0,0,0,0,0
CHEMBL4581419,4,CG0+G0,0,0,0,0
CHEMBL4581422,4,CG0+G0,0,0,0,0
CHEMBL4581488,4,CG0+G0,0,0,0,0
CHEMBL4581490,4,CG0+G0,0,0,0,0
CHEMBL4581496,4,CG0+G0,0,0,0,0
CHEMBL4581545,4,CG0+G0,0,0,0,0
CHEMBL4581557,4,CG0+G0,0,0,0,0
CHEMBL4581587,4,CG0+G0,0,0,0,0
CHEMBL4581623,4,CG0+G0,0,0,0,0
CHEMBL4581645,4,CG0+G0,0,0,0,0
CHEMBL4581672,4,CG0+G0,0,0,0,0
CHEMBL4581720,4,CG0+G0,0,0,0,0
CHEMBL4581779,4,CG0+G0,0,0,0,0
CHEMBL4581785,4,CG0+G0,0,0,0,0
CHEMBL4581789,4,CG0+G0,0,0,0,0
CHEMBL4581791,4,CG0+G0,0,0,0,0
CHEMBL4581881,4,CG0+G0,0,0,0,0
CHEMBL4581972,4,CG0+G0,0,0,0,0
CHEMBL4582140,4,CG0+G0,0,0,0,0
CHEMBL4582173,4,CG0+G0,0,0,0,0
CHEMBL4582215,4,CG0+G0,0,0,0,0
CHEMBL4582247,4,CG0+G0,0,0,0,0
CHEMBL4582273,4,CG0+G0,0,0,0,0
CHEMBL4582283,4,CG0+G0,0,0,0,0
CHEMBL4582329,4,CG0+G0,0,0,0,0
CHEMBL4582338,4,CG0+G0,0,0,0,0
CHEMBL4582376,4,CG0+G0,0,0,0,0
CHEMBL4582395,4,CG0+G0,0,0,0,0
CHEMBL4582403,4,CG0+G0,0,0,0,0
CHEMBL4582437,4,CG0+G0,0,0,0,0
CHEMBL4582447,4,CG0+G0,0,0,0,0
CHEMBL4582461,4,CG0+G0,0,0,0,0
CHEMBL4582464,4,CG0+G0,0,0,0,0
CHEMBL4582478,4,CG0+G0,0,0,0,0
CHEMBL4582486,4,CG0+G0,0,0,0,0
CHEMBL4582504,4,CG0+G0,0,0,0,0
CHEMBL4582512,4,CG0+G0,0,0,0,0
CHEMBL4582519,4,CG0+G0,0,0,0,0
CHEMBL4582601,4,CG0+G0,0,0,0,0
CHEMBL4582618,4,CG0+G0,0,0,0,0
CHEMBL4582713,4,CG0+G0,0,0,0,0
CHEMBL4582714,4,CG0+G0,0,0,0,0
CHEMBL4583417,4,CG0+G0,0,0,0,0
CHEMBL4583437,4,CG0+G0,0,0,0,0
CHEMBL4583441,4,CG0+G0,0,0,0,0
CHEMBL4583453,4,CG0+G0,0,0,0,0
CHEMBL4583498,4,CG0+G0,0,0,0,0
CHEMBL4583521,4,CG0+G0,0,0,0,0
CHEMBL4583522,4,CG0+G0,0,0,0,0
CHEMBL4583549,4,CG0+G0,0,0,0,0
CHEMBL4583571,4,CG0+G0,0,0,0,0
CHEMBL4583625,4,CG0+G0,0,0,0,0
CHEMBL4583629,4,CG0+G0,0,0,0,0
CHEMBL4583662,4,CG0+G0,0,0,0,0
CHEMBL4583664,4,CG0+G0,0,0,0,0
CHEMBL4583695,4,CG0+G0,0,0,0,0
CHEMBL4583731,4,CG0+G0,0,0,0,0
CHEMBL4584625,4,CG0+G0,0,0,0,0
CHEMBL4584642,4,CG0+G0,0,0,0,0
CHEMBL4584672,4,CG0+G0,0,0,0,0
CHEMBL4584764,4,CG0+G0,0,0,0,0
CHEMBL4584782,4,CG0+G0,0,0,0,0
CHEMBL4584795,4,CG0+G0,0,0,0,0
CHEMBL4584804,4,CG0+G0,0,0,0,0
CHEMBL4584815,4,CG0+G0,0,0,0,0
CHEMBL4584879,4,CG0+G0,0,0,0,0
CHEMBL4584905,4,CG0+G0,0,0,0,0
CHEMBL4584934,4,CG0+G0,0,0,0,0
CHEMBL4584945,4,CG0+G0,0,0,0,0
CHEMBL4584956,4,CG0+G0,0,0,0,0
CHEMBL4584957,4,CG0+G0,0,0,0,0
CHEMBL4584959,4,CG0+G0,0,0,0,0
CHEMBL4584978,4,CG0+G0,0,0,0,0
CHEMBL4585002,4,CG0+G0,0,0,0,0
CHEMBL4585026,4,CG0+G0,0,0,0,0
CHEMBL4585094,4,CG0+G0,0,0,0,0
CHEMBL4585119,4,CG0+G0,0,0,0,0
CHEMBL4585140,4,CG0+G0,0,0,0,0
CHEMBL4585149,4,CG0+G0,0,0,0,0
CHEMBL4585184,4,CG0+G0,0,0,0,0
CHEMBL4585201,4,CG0+G0,0,0,0,0
CHEMBL4585209,4,CG0+G0,0,0,0,0
CHEMBL4585286,4,CG0+G0,0,0,0,0
CHEMBL4585303,4,CG0+G0,0,0,0,0
CHEMBL4585305,4,CG0+G0,0,0,0,0
CHEMBL4585336,4,CG0+G0,0,0,0,0
CHEMBL4585417,4,CG0+G0,0,0,0,0
CHEMBL4585449,4,CG0+G0,0,0,0,0
CHEMBL4585474,4,CG0+G0,0,0,0,0
CHEMBL4634646,4,CG0+G0,0,0,0,0
CHEMBL4634658,4,CG0+G0,0,0,0,0
CHEMBL4634680,4,CG0+G0,0,0,0,0
CHEMBL4634686,4,CG0+G0,0,0,0,0
CHEMBL4634696,4,CG0+G0,0,0,0,0
CHEMBL4634714,4,CG0+G0,0,0,0,0
CHEMBL4634720,4,CG0+G0,0,0,0,0
CHEMBL4634726,4,CG0+G0,0,0,0,0
CHEMBL4634738,4,CG0+G0,0,0,0,0
CHEMBL4634740,4,CG0+G0,0,0,0,0
CHEMBL4634744,4,CG0+G0,0,0,0,0
CHEMBL4634785,4,CG0+G0,0,0,0,0
CHEMBL4634787,4,CG0+G0,0,0,0,0
CHEMBL4634805,4,CG0+G0,0,0,0,0
CHEMBL4634809,4,CG0+G0,0,0,0,0
CHEMBL4634813,4,CG0+G0,0,0,0,0
CHEMBL4634817,4,CG0+G0,0,0,0,0
CHEMBL4634836,4,CG0+G0,0,0,0,0
CHEMBL4634869,4,CG0+G0,0,0,0,0
CHEMBL4634876,4,CG0+G0,0,0,0,0
CHEMBL4634888,4,CG0+G0,0,0,0,0
CHEMBL4634930,4,CG0+G0,0,0,0,0
CHEMBL4634931,4,CG0+G0,0,0,0,0
CHEMBL4634932,4,CG0+G0,0,0,0,0
CHEMBL4634942,4,CG0+G0,0,0,0,0
CHEMBL4634948,4,CG0+G0,0,0,0,0
CHEMBL4634996,4,CG0+G0,0,0,0,0
CHEMBL4635034,4,CG0+G0,0,0,0,0
CHEMBL4635039,4,CG0+G0,0,0,0,0
CHEMBL4635077,4,CG0+G0,0,0,0,0
CHEMBL4635085,4,CG0+G0,0,0,0,0
CHEMBL4635105,4,CG0+G0,0,0,0,0
CHEMBL4635141,4,CG0+G0,0,0,0,0
CHEMBL4635142,4,CG0+G0,0,0,0,0
CHEMBL4635150,4,CG0+G0,0,0,0,0
CHEMBL4635155,4,CG0+G0,0,0,0,0
CHEMBL4635161,4,CG0+G0,0,0,0,0
CHEMBL4635217,4,CG0+G0,0,0,0,0
CHEMBL4635248,4,CG0+G0,0,0,0,0
CHEMBL4635291,4,CG0+G0,0,0,0,0
CHEMBL4635293,4,CG0+G0,0,0,0,0
CHEMBL4635302,4,CG0+G0,0,0,0,0
CHEMBL4635305,4,CG0+G0,0,0,0,0
CHEMBL4635313,4,CG0+G0,0,0,0,0
CHEMBL4635337,4,CG0+G0,0,0,0,0
CHEMBL4635345,4,CG0+G0,0,0,0,0
CHEMBL4635408,4,CG0+G0,0,0,0,0
CHEMBL4635419,4,CG0+G0,0,0,0,0
CHEMBL4635441,4,CG0+G0,0,0,0,0
CHEMBL4635447,4,CG0+G0,0,0,0,0
CHEMBL4635453,4,CG0+G0,0,0,0,0
CHEMBL4635456,4,CG0+G0,0,0,0,0
CHEMBL4635462,4,CG0+G0,0,0,0,0
CHEMBL4635482,4,CG0+G0,0,0,0,0
CHEMBL4635504,4,CG0+G0,0,0,0,0
CHEMBL4635509,4,CG0+G0,0,0,0,0
CHEMBL4635578,4,CG0+G0,0,0,0,0
CHEMBL4635587,4,CG0+G0,0,0,0,0
CHEMBL4635641,4,CG0+G0,0,0,0,0
CHEMBL4635650,4,CG0+G0,0,0,0,0
CHEMBL4635654,4,CG0+G0,0,0,0,0
CHEMBL4635678,4,CG0+G0,0,0,0,0
CHEMBL4635735,4,CG0+G0,0,0,0,0
CHEMBL4635756,4,CG0+G0,0,0,0,0
CHEMBL4635760,4,CG0+G0,0,0,0,0
CHEMBL4635773,4,CG0+G0,0,0,0,0
CHEMBL4635776,4,CG0+G0,0,0,0,0
CHEMBL4635781,4,CG0+G0,0,0,0,0
CHEMBL4635791,4,CG0+G0,0,0,0,0
CHEMBL4635795,4,CG0+G0,0,0,0,0
CHEMBL4635807,4,CG0+G0,0,0,0,0
CHEMBL4635825,4,CG0+G0,0,0,0,0
CHEMBL4635849,4,CG0+G0,0,0,0,0
CHEMBL4635854,4,CG0+G0,0,0,0,0
CHEMBL4635889,4,CG0+G0,0,0,0,0
CHEMBL4635950,4,CG0+G0,0,0,0,0
CHEMBL4635952,4,CG0+G0,0,0,0,0
CHEMBL4635974,4,CG0+G0,0,0,0,0
CHEMBL4635987,4,CG0+G0,0,0,0,0
CHEMBL4636014,4,CG0+G0,0,0,0,0
CHEMBL4636017,4,CG0+G0,0,0,0,0
CHEMBL4636042,4,CG0+G0,0,0,0,0
CHEMBL4636051,4,CG0+G0,0,0,0,0
CHEMBL4636082,4,CG0+G0,0,0,0,0
CHEMBL4636098,4,CG0+G0,0,0,0,0
CHEMBL4636110,4,CG0+G0,0,0,0,0
CHEMBL4636151,4,CG0+G0,0,0,0,0
CHEMBL4636152,4,CG0+G0,0,0,0,0
CHEMBL4636186,4,CG0+G0,0,0,0,0
CHEMBL4636194,4,CG0+G0,0,0,0,0
CHEMBL4636196,4,CG0+G0,0,0,0,0
CHEMBL4636211,4,CG0+G0,0,0,0,0
CHEMBL4636217,4,CG0+G0,0,0,0,0
CHEMBL4636240,4,CG0+G0,0,0,0,0
CHEMBL4636247,4,CG0+G0,0,0,0,0
CHEMBL4636270,4,CG0+G0,0,0,0,0
CHEMBL4636337,4,CG0+G0,0,0,0,0
CHEMBL4636354,4,CG0+G0,0,0,0,0
CHEMBL4636378,4,CG0+G0,0,0,0,0
CHEMBL4636394,4,CG0+G0,0,0,0,0
CHEMBL4636420,4,CG0+G0,0,0,0,0
CHEMBL4636438,4,CG0+G0,0,0,0,0
CHEMBL4636448,4,CG0+G0,0,0,0,0
CHEMBL4636474,4,CG0+G0,0,0,0,0
CHEMBL4636494,4,CG0+G0,0,0,0,0
CHEMBL4636508,4,CG0+G0,0,0,0,0
CHEMBL4636525,4,CG0+G0,0,0,0,0
CHEMBL4636526,4,CG0+G0,0,0,0,0
CHEMBL4636544,4,CG0+G0,0,0,0,0
CHEMBL4636555,4,CG0+G0,0,0,0,0
CHEMBL4636587,4,CG0+G0,0,0,0,0
CHEMBL4636628,4,CG0+G0,0,0,0,0
CHEMBL4636641,4,CG0+G0,0,0,0,0
CHEMBL4636674,4,CG0+G0,0,0,0,0
CHEMBL4636733,4,CG0+G0,0,0,0,0
CHEMBL4636746,4,CG0+G0,0,0,0,0
CHEMBL4636777,4,CG0+G0,0,0,0,0
CHEMBL4636781,4,CG0+G0,0,0,0,0
CHEMBL4636793,4,CG0+G0,0,0,0,0
CHEMBL4636805,4,CG0+G0,0,0,0,0
CHEMBL4636868,4,CG0+G0,0,0,0,0
CHEMBL4636878,4,CG0+G0,0,0,0,0
CHEMBL4636926,4,CG0+G0,0,0,0,0
CHEMBL4636929,4,CG0+G0,0,0,0,0
CHEMBL4636931,4,CG0+G0,0,0,0,0
CHEMBL4636958,4,CG0+G0,0,0,0,0
CHEMBL4636977,4,CG0+G0,0,0,0,0
CHEMBL4636996,4,CG0+G0,0,0,0,0
CHEMBL4637113,4,CG0+G0,0,0,0,0
CHEMBL4637124,4,CG0+G0,0,0,0,0
CHEMBL4637133,4,CG0+G0,0,0,0,0
CHEMBL4637146,4,CG0+G0,0,0,0,0
CHEMBL4637203,4,CG0+G0,0,0,0,0
CHEMBL4637206,4,CG0+G0,0,0,0,0
CHEMBL4637252,4,CG0+G0,0,0,0,0
CHEMBL4637269,4,CG0+G0,0,0,0,0
CHEMBL4637328,4,CG0+G0,0,0,0,0
CHEMBL4637331,4,CG0+G0,0,0,0,0
CHEMBL4637365,4,CG0+G0,0,0,0,0
CHEMBL4637368,4,CG0+G0,0,0,0,0
CHEMBL4637372,4,CG0+G0,0,0,0,0
CHEMBL4637405,4,CG0+G0,0,0,0,0
CHEMBL4637438,4,CG0+G0,0,0,0,0
CHEMBL4637452,4,CG0+G0,0,0,0,0
CHEMBL4637455,4,CG0+G0,0,0,0,0
CHEMBL4637465,4,CG0+G0,0,0,0,0
CHEMBL4637466,4,CG0+G0,0,0,0,0
CHEMBL4637471,4,CG0+G0,0,0,0,0
CHEMBL4637480,4,CG0+G0,0,0,0,0
CHEMBL4637482,4,CG0+G0,0,0,0,0
CHEMBL4637490,4,CG0+G0,0,0,0,0
CHEMBL4637514,4,CG0+G0,0,0,0,0
CHEMBL4637522,4,CG0+G0,0,0,0,0
CHEMBL4637545,4,CG0+G0,0,0,0,0
CHEMBL4637575,4,CG0+G0,0,0,0,0
CHEMBL4637576,4,CG0+G0,0,0,0,0
CHEMBL4637582,4,CG0+G0,0,0,0,0
CHEMBL4637587,4,CG0+G0,0,0,0,0
CHEMBL4637600,4,CG0+G0,0,0,0,0
CHEMBL4637614,4,CG0+G0,0,0,0,0
CHEMBL4637633,4,CG0+G0,0,0,0,0
CHEMBL4637657,4,CG0+G0,0,0,0,0
CHEMBL4637668,4,CG0+G0,0,0,0,0
CHEMBL4637694,4,CG0+G0,0,0,0,0
CHEMBL4637726,4,CG0+G0,0,0,0,0
CHEMBL4637735,4,CG0+G0,0,0,0,0
CHEMBL4637762,4,CG0+G0,0,0,0,0
CHEMBL4637778,4,CG0+G0,0,0,0,0
CHEMBL4637808,4,CG0+G0,0,0,0,0
CHEMBL4637814,4,CG0+G0,0,0,0,0
CHEMBL4637822,4,CG0+G0,0,0,0,0
CHEMBL4637860,4,CG0+G0,0,0,0,0
CHEMBL4637868,4,CG0+G0,0,0,0,0
CHEMBL4637869,4,CG0+G0,0,0,0,0
CHEMBL4637882,4,CG0+G0,0,0,0,0
CHEMBL4637890,4,CG0+G0,0,0,0,0
CHEMBL4637905,4,CG0+G0,0,0,0,0
CHEMBL4637932,4,CG0+G0,0,0,0,0
CHEMBL4637981,4,CG0+G0,0,0,0,0
CHEMBL4638010,4,CG0+G0,0,0,0,0
CHEMBL4638037,4,CG0+G0,0,0,0,0
CHEMBL4638080,4,CG0+G0,0,0,0,0
CHEMBL4638090,4,CG0+G0,0,0,0,0
CHEMBL4638107,4,CG0+G0,0,0,0,0
CHEMBL4638111,4,CG0+G0,0,0,0,0
CHEMBL4638118,4,CG0+G0,0,0,0,0
CHEMBL4638156,4,CG0+G0,0,0,0,0
CHEMBL4638160,4,CG0+G0,0,0,0,0
CHEMBL4638167,4,CG0+G0,0,0,0,0
CHEMBL4638183,4,CG0+G0,0,0,0,0
CHEMBL4638184,4,CG0+G0,0,0,0,0
CHEMBL4638194,4,CG0+G0,0,0,0,0
CHEMBL4638229,4,CG0+G0,0,0,0,0
CHEMBL4638245,4,CG0+G0,0,0,0,0
CHEMBL4638261,4,CG0+G0,0,0,0,0
CHEMBL4638336,4,CG0+G0,0,0,0,0
CHEMBL4638346,4,CG0+G0,0,0,0,0
CHEMBL4638348,4,CG0+G0,0,0,0,0
CHEMBL4638393,4,CG0+G0,0,0,0,0
CHEMBL4638417,4,CG0+G0,0,0,0,0
CHEMBL4638425,4,CG0+G0,0,0,0,0
CHEMBL4638429,4,CG0+G0,0,0,0,0
CHEMBL4638459,4,CG0+G0,0,0,0,0
CHEMBL4638471,4,CG0+G0,0,0,0,0
CHEMBL4638489,4,CG0+G0,0,0,0,0
CHEMBL4638516,4,CG0+G0,0,0,0,0
CHEMBL4638520,4,CG0+G0,0,0,0,0
CHEMBL4638534,4,CG0+G0,0,0,0,0
CHEMBL4638579,4,CG0+G0,0,0,0,0
CHEMBL4638590,4,CG0+G0,0,0,0,0
CHEMBL4638608,4,CG0+G0,0,0,0,0
CHEMBL4638630,4,CG0+G0,0,0,0,0
CHEMBL4638666,4,CG0+G0,0,0,0,0
CHEMBL4638673,4,CG0+G0,0,0,0,0
CHEMBL4638707,4,CG0+G0,0,0,0,0
CHEMBL4638710,4,CG0+G0,0,0,0,0
CHEMBL4638745,4,CG0+G0,0,0,0,0
CHEMBL4638752,4,CG0+G0,0,0,0,0
CHEMBL4638757,4,CG0+G0,0,0,0,0
CHEMBL4638761,4,CG0+G0,0,0,0,0
CHEMBL4638784,4,CG0+G0,0,0,0,0
CHEMBL4638794,4,CG0+G0,0,0,0,0
CHEMBL4638801,4,CG0+G0,0,0,0,0
CHEMBL4638807,4,CG0+G0,0,0,0,0
CHEMBL4638831,4,CG0+G0,0,0,0,0
CHEMBL4638837,4,CG0+G0,0,0,0,0
CHEMBL4638879,4,CG0+G0,0,0,0,0
CHEMBL4638897,4,CG0+G0,0,0,0,0
CHEMBL4638934,4,CG0+G0,0,0,0,0
CHEMBL4638961,4,CG0+G0,0,0,0,0
CHEMBL4639018,4,CG0+G0,0,0,0,0
CHEMBL4639054,4,CG0+G0,0,0,0,0
CHEMBL4639069,4,CG0+G0,0,0,0,0
CHEMBL4639090,4,CG0+G0,0,0,0,0
CHEMBL4639115,4,CG0+G0,0,0,0,0
CHEMBL4639116,4,CG0+G0,0,0,0,0
CHEMBL4639129,4,CG0+G0,0,0,0,0
CHEMBL4639151,4,CG0+G0,0,0,0,0
CHEMBL4639174,4,CG0+G0,0,0,0,0
CHEMBL4639176,4,CG0+G0,0,0,0,0
CHEMBL4639180,4,CG0+G0,0,0,0,0
CHEMBL4639187,4,CG0+G0,0,0,0,0
CHEMBL4639218,4,CG0+G0,0,0,0,0
CHEMBL4639263,4,CG0+G0,0,0,0,0
CHEMBL4639264,4,CG0+G0,0,0,0,0
CHEMBL4639295,4,CG0+G0,0,0,0,0
CHEMBL4639296,4,CG0+G0,0,0,0,0
CHEMBL4639313,4,CG0+G0,0,0,0,0
CHEMBL4639408,4,CG0+G0,0,0,0,0
CHEMBL4639420,4,CG0+G0,0,0,0,0
CHEMBL4639498,4,CG0+G0,0,0,0,0
CHEMBL4639515,4,CG0+G0,0,0,0,0
CHEMBL4639544,4,CG0+G0,0,0,0,0
CHEMBL4639556,4,CG0+G0,0,0,0,0
CHEMBL4639563,4,CG0+G0,0,0,0,0
CHEMBL4639583,4,CG0+G0,0,0,0,0
CHEMBL4639588,4,CG0+G0,0,0,0,0
CHEMBL4639602,4,CG0+G0,0,0,0,0
CHEMBL4639650,4,CG0+G0,0,0,0,0
CHEMBL4639652,4,CG0+G0,0,0,0,0
CHEMBL4639700,4,CG0+G0,0,0,0,0
CHEMBL4639732,4,CG0+G0,0,0,0,0
CHEMBL4639738,4,CG0+G0,0,0,0,0
CHEMBL4639764,4,CG0+G0,0,0,0,0
CHEMBL494954,4,CG0+G0,0,0,0,0
CHEMBL495393,4,CG0+G0,0,0,0,0
CHEMBL495477,4,CG0+G0,0,0,0,0
CHEMBL495478,4,CG0+G0,0,0,0,0
CHEMBL495480,4,CG0+G0,0,0,0,0
CHEMBL495482,4,CG0+G0,0,0,0,0
CHEMBL495483,4,CG0+G0,0,0,0,0
CHEMBL495640,4,CG0+G0,0,0,0,0
CHEMBL496245,4,CG0+G0,0,0,0,0
CHEMBL496248,4,CG0+G0,0,0,0,0
CHEMBL496873,4,CG0+G0,0,0,0,0
CHEMBL497099,4,CG0+G0,0,0,0,0
CHEMBL497102,4,CG0+G0,0,0,0,0
CHEMBL497529,4,CG0+G0,0,0,0,0
CHEMBL497685,4,CG0+G0,0,0,0,0
CHEMBL497686,4,CG0+G0,0,0,0,0
CHEMBL497706,4,CG0+G0,0,0,0,0
CHEMBL497710,4,CG0+G0,0,0,0,0
CHEMBL497864,4,CG0+G0,0,0,0,0
CHEMBL497865,4,CG0+G0,0,0,0,0
CHEMBL497891,4,CG0+G0,0,0,0,0
CHEMBL497897,4,CG0+G0,0,0,0,0
CHEMBL498015,4,CG0+G0,0,0,0,0
CHEMBL498039,4,CG0+G0,0,0,0,0
CHEMBL498053,4,CG0+G0,0,0,0,0
CHEMBL498073,4,CG0+G0,0,0,0,0
CHEMBL498074,4,CG0+G0,0,0,0,0
CHEMBL498086,4,CG0+G0,0,0,0,0
CHEMBL498087,4,CG0+G0,0,0,0,0
CHEMBL498096,4,CG0+G0,0,0,0,0
CHEMBL498100,4,CG0+G0,0,0,0,0
CHEMBL498121,4,CG0+G0,0,0,0,0
CHEMBL498122,4,CG0+G0,0,0,0,0
CHEMBL498123,4,CG0+G0,0,0,0,0
CHEMBL498125,4,CG0+G0,0,0,0,0
CHEMBL498127,4,CG0+G0,0,0,0,0
CHEMBL498128,4,CG0+G0,0,0,0,0
CHEMBL498239,4,CG0+G0,0,0,0,0
CHEMBL498246,4,CG0+G0,0,0,0,0
CHEMBL498260,4,CG0+G0,0,0,0,0
CHEMBL498303,4,CG0+G0,0,0,0,0
CHEMBL498315,4,CG0+G0,0,0,0,0
CHEMBL498395,4,CG0+G0,0,0,0,0
CHEMBL498455,4,CG0+G0,0,0,0,0
CHEMBL498466,4,CG0+G0,0,0,0,0
CHEMBL498531,4,CG0+G0,0,0,0,0
CHEMBL498536,4,CG0+G0,0,0,0,0
CHEMBL498537,4,CG0+G0,0,0,0,0
CHEMBL498539,4,CG0+G0,0,0,0,0
CHEMBL498540,4,CG0+G0,0,0,0,0
CHEMBL498602,4,CG0+G0,0,0,0,0
CHEMBL498751,4,CG0+G0,0,0,0,0
CHEMBL498822,4,CG0+G0,0,0,0,0
CHEMBL498851,4,CG0+G0,0,0,0,0
CHEMBL498885,4,CG0+G0,0,0,0,0
CHEMBL498932,4,CG0+G0,0,0,0,0
CHEMBL498935,4,CG0+G0,0,0,0,0
CHEMBL498969,4,CG0+G0,0,0,0,0
CHEMBL498971,4,CG0+G0,0,0,0,0
CHEMBL498992,4,CG0+G0,0,0,0,0
CHEMBL498993,4,CG0+G0,0,0,0,0
CHEMBL499003,4,CG0+G0,0,0,0,0
CHEMBL499025,4,CG0+G0,0,0,0,0
CHEMBL499030,4,CG0+G0,0,0,0,0
CHEMBL499091,4,CG0+G0,0,0,0,0
CHEMBL499093,4,CG0+G0,0,0,0,0
CHEMBL499186,4,CG0+G0,0,0,0,0
CHEMBL499193,4,CG0+G0,0,0,0,0
CHEMBL499195,4,CG0+G0,0,0,0,0
CHEMBL499199,4,CG0+G0,0,0,0,0
CHEMBL499204,4,CG0+G0,0,0,0,0
CHEMBL499268,4,CG0+G0,0,0,0,0
CHEMBL499276,4,CG0+G0,0,0,0,0
CHEMBL499282,4,CG0+G0,0,0,0,0
CHEMBL499286,4,CG0+G0,0,0,0,0
CHEMBL499317,4,CG0+G0,0,0,0,0
CHEMBL499400,4,CG0+G0,0,0,0,0
CHEMBL499423,4,CG0+G0,0,0,0,0
CHEMBL499508,4,CG0+G0,0,0,0,0
CHEMBL499546,4,CG0+G0,0,0,0,0
CHEMBL499591,4,CG0+G0,0,0,0,0
CHEMBL499595,4,CG0+G0,0,0,0,0
CHEMBL499600,4,CG0+G0,0,0,0,0
CHEMBL499688,4,CG0+G0,0,0,0,0
CHEMBL499692,4,CG0+G0,0,0,0,0
CHEMBL499797,4,CG0+G0,0,0,0,0
CHEMBL499818,4,CG0+G0,0,0,0,0
CHEMBL499851,4,CG0+G0,0,0,0,0
CHEMBL499921,4,CG0+G0,0,0,0,0
CHEMBL499929,4,CG0+G0,0,0,0,0
CHEMBL499965,4,CG0+G0,0,0,0,0
CHEMBL500026,4,CG0+G0,0,0,0,0
CHEMBL500035,4,CG0+G0,0,0,0,0
CHEMBL500043,4,CG0+G0,0,0,0,0
CHEMBL500116,4,CG0+G0,0,0,0,0
CHEMBL500120,4,CG0+G0,0,0,0,0
CHEMBL500167,4,CG0+G0,0,0,0,0
CHEMBL500181,4,CG0+G0,0,0,0,0
CHEMBL500185,4,CG0+G0,0,0,0,0
CHEMBL500188,4,CG0+G0,0,0,0,0
CHEMBL500213,4,CG0+G0,0,0,0,0
CHEMBL500250,4,CG0+G0,0,0,0,0
CHEMBL500270,4,CG0+G0,0,0,0,0
CHEMBL500314,4,CG0+G0,0,0,0,0
CHEMBL500387,4,CG0+G0,0,0,0,0
CHEMBL500391,4,CG0+G0,0,0,0,0
CHEMBL500442,4,CG0+G0,0,0,0,0
CHEMBL500480,4,CG0+G0,0,0,0,0
CHEMBL500592,4,CG0+G0,0,0,0,0
CHEMBL500594,4,CG0+G0,0,0,0,0
CHEMBL500614,4,CG0+G0,0,0,0,0
CHEMBL500639,4,CG0+G0,0,0,0,0
CHEMBL500646,4,CG0+G0,0,0,0,0
CHEMBL500698,4,CG0+G0,0,0,0,0
